2014-03-01 15:46:22,042 [myid:] - INFO  [main:QuorumPeerConfig@101] - Reading configuration from: /home/ubuntu/git/zookeeper/zookeeper-server/z2/bin/../conf/zoo.cfg
2014-03-02 17:21:58,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410027, timeout of 35000ms exceeded
2014-03-02 17:21:58,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410027
2014-03-02 19:45:22,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410028, timeout of 35000ms exceeded
2014-03-02 19:45:22,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410028
2014-03-02 19:50:26,001 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410029, timeout of 35000ms exceeded
2014-03-02 19:50:26,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb3410029
2014-03-02 20:04:42,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb341002b, timeout of 35000ms exceeded
2014-03-02 20:04:42,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb341002a, timeout of 35000ms exceeded
2014-03-02 20:04:42,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb341002b
2014-03-02 20:04:42,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb341002a
2014-03-02 20:04:52,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb341002c, timeout of 35000ms exceeded
2014-03-02 20:04:52,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb341002c
2014-03-02 20:05:06,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb341002d, timeout of 35000ms exceeded
2014-03-02 20:05:06,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb341002d
2014-03-02 20:18:20,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb341002e, timeout of 35000ms exceeded
2014-03-02 20:18:20,000 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb341002e
2014-03-02 20:18:36,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb341002f, timeout of 35000ms exceeded
2014-03-02 20:18:36,000 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x1447c9bb341002f
2014-03-02 20:26:12,000 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x1447c9bb3410030, timeout of 35000ms exceeded
